row_index,condition,lambda,prefix,prompt,caption,vision_label,baseline_projection,projection,spatial_prob,descriptive_prob,disparity
566,steered,10.0,The image shows,Describe this image:\nTiny cat attacking purple crock shoes in a messy living room.\n\nThe image shows,Tiny cat attacking purple crock shoes in a messy living room.,descriptive,2.858765137388402,9.998994920536948,0.0030836101835110363,0.9969163898164894,-0.9938327796329784
567,steered,10.0,The image shows,Describe this image:\nA bathtub with candles lit up around it and a stool next to it.\n\nThe image shows,A bathtub with candles lit up around it and a stool next to it.,spatial,2.805066641879005,9.99897331730077,0.7887311716899699,0.21126882831003052,0.5774623433799393
568,steered,10.0,The image shows,Describe this image:\nA man that is standing up near a instrument.\n\nThe image shows,A man that is standing up near a instrument.,spatial,2.9617803023287657,9.99916444874227,0.7504398327615032,0.24956016723849644,0.5008796655230068
569,steered,10.0,The image shows,Describe this image:\nA young man taking an up close picture of a zebra.\n\nThe image shows,A young man taking an up close picture of a zebra.,spatial,2.957145103429447,9.999090886351583,0.5401689208355648,0.45983107916443605,0.08033784167112873
570,steered,10.0,The image shows,Describe this image:\nTwo horses walking down a path beside a fence.\n\nThe image shows,Two horses walking down a path beside a fence.,spatial,2.81494610460987,9.998973854075384,0.8623858187544011,0.1376141812455989,0.7247716375088022
571,steered,10.0,The image shows,"Describe this image:\nA black and silver computer keyboard , a mouse and black headphones.\n\nThe image shows","A black and silver computer keyboard , a mouse and black headphones.",descriptive,2.3394194678452225,9.999022753532767,0.3230583935746673,0.6769416064253331,-0.35388321285066576
572,steered,10.0,The image shows,"Describe this image:\nA young boy with a wide smile showing off his white suit, lavender shirt and purple striped tie.\n\nThe image shows","A young boy with a wide smile showing off his white suit, lavender shirt and purple striped tie.",descriptive,2.4583356379545975,9.999410326274434,0.11619730559384919,0.8838026944061509,-0.7676053888123017
573,steered,10.0,The image shows,Describe this image:\nTwo zebra are bending down to eat grass while one is staring to the left.\n\nThe image shows,Two zebra are bending down to eat grass while one is staring to the left.,spatial,2.9370197677664827,9.999482408393494,0.9209791082854749,0.07902089171452402,0.8419582165709509
574,steered,10.0,The image shows,Describe this image:\nTwo zebras walk across the dirt in front of a building.\n\nThe image shows,Two zebras walk across the dirt in front of a building.,spatial,3.030035975831618,9.999193556078536,0.9213093246373604,0.0786906753626403,0.8426186492747201
575,steered,10.0,The image shows,Describe this image:\nA small white and brown dog attached to a leash.\n\nThe image shows,A small white and brown dog attached to a leash.,descriptive,2.7158791303339633,9.99925743571239,0.10114541141754899,0.898854588582451,-0.7977091771649021
576,steered,10.0,The image shows,Describe this image:\nA large blue and yellow bus parked on a city street.\n\nThe image shows,A large blue and yellow bus parked on a city street.,descriptive,2.455878399050179,9.999258111966153,0.08898752296942808,0.9110124770305719,-0.8220249540611437
577,steered,10.0,The image shows,Describe this image:\nA brown and white cat laying in a white bathroom sink . \n\nThe image shows,A brown and white cat laying in a white bathroom sink . ,descriptive,2.300753955698552,9.999301601724046,0.2608435964203683,0.7391564035796324,-0.4783128071592641
578,steered,10.0,The image shows,Describe this image:\nBlack and white dog protecting yellow flying disc in open grassy field.\n\nThe image shows,Black and white dog protecting yellow flying disc in open grassy field.,descriptive,2.5557904642093887,9.998565001776463,0.09042043956772677,0.9095795604322733,-0.8191591208645466
579,steered,10.0,The image shows,Describe this image:\na black and red sign and a yellow clock\n\nThe image shows,a black and red sign and a yellow clock,descriptive,2.357108027829959,9.998963968989301,0.02207479466866524,0.9779252053313349,-0.9558504106626696
580,steered,10.0,The image shows,Describe this image:\nTwo horses pull a carriage down a lane near a house and trees.\n\nThe image shows,Two horses pull a carriage down a lane near a house and trees.,spatial,2.782598792880652,9.99933343511033,0.8949062276066025,0.10509377239339647,0.7898124552132061
581,steered,10.0,The image shows,Describe this image:\na close up of a motor cycle in front of a door\n\nThe image shows,a close up of a motor cycle in front of a door,spatial,3.0678411020333733,9.999233298928978,0.9903066975020544,0.009693302497944655,0.9806133950041097
582,steered,10.0,The image shows,Describe this image:\na little girl in a pink and black dress and some books and a black bag\n\nThe image shows,a little girl in a pink and black dress and some books and a black bag,descriptive,2.6090753278392698,9.999055558713518,0.07612459474461372,0.9238754052553861,-0.8477508105107724
583,steered,10.0,The image shows,Describe this image:\nA laptop and desk top computer sitting side by side on a desk.\n\nThe image shows,A laptop and desk top computer sitting side by side on a desk.,spatial,2.7592065727154167,9.999414280808425,0.9207118565423653,0.07928814345763474,0.8414237130847306
584,steered,10.0,The image shows,Describe this image:\nA large gray cat with yellow eyes laying on a bench.\n\nThe image shows,A large gray cat with yellow eyes laying on a bench.,descriptive,2.3425213247565795,9.998945381965228,0.1876642571675581,0.812335742832442,-0.624671485664884
585,steered,10.0,The image shows,Describe this image:\nA person on skis up in the air above a slope.\n\nThe image shows,A person on skis up in the air above a slope.,spatial,3.113440116845961,9.999242673541255,0.8321009930484385,0.16789900695156118,0.6642019860968773
586,steered,10.0,The image shows,Describe this image:\nGroup of birds sitting close together on top of a branch. \n\nThe image shows,Group of birds sitting close together on top of a branch. ,spatial,2.898865129429656,9.999264586230613,0.8769538724085323,0.12304612759146757,0.7539077448170647
587,steered,10.0,The image shows,Describe this image:\nA bathroom with a white toilet and a black cabinet over it and a white sink with a mirror over it.\n\nThe image shows,A bathroom with a white toilet and a black cabinet over it and a white sink with a mirror over it.,descriptive,2.3663032672895814,9.99887852090611,0.6064519631735228,0.3935480368264782,0.21290392634704458
588,steered,10.0,The image shows,Describe this image:\nA banana sitting on top of a wooden table next to other fruits.\n\nThe image shows,A banana sitting on top of a wooden table next to other fruits.,spatial,2.8376624909658714,9.998950349066964,0.3080713252292443,0.6919286747707559,-0.3838573495415116
589,steered,10.0,The image shows,Describe this image:\na woman in a red shirt is holding a blue and orange kite\n\nThe image shows,a woman in a red shirt is holding a blue and orange kite,descriptive,2.5620241867350178,9.999097373063039,0.6163045787005141,0.38369542129948586,0.23260915740102828
590,steered,10.0,The image shows,Describe this image:\nan orange and white cat is climbing on a black pot\n\nThe image shows,an orange and white cat is climbing on a black pot,descriptive,2.578629285649042,9.999026317056313,0.15728686724187863,0.8427131327581215,-0.6854262655162429
591,steered,10.0,The image shows,Describe this image:\na brown black and white lion and a plastic bottle\n\nThe image shows,a brown black and white lion and a plastic bottle,descriptive,2.5405985187793982,9.99918858820587,0.08979783498394113,0.9102021650160586,-0.8204043300321174
592,steered,10.0,The image shows,Describe this image:\nBlack and white husky dog laying on a black couch.\n\nThe image shows,Black and white husky dog laying on a black couch.,descriptive,2.4642948522937327,9.999505298213286,0.023572410807738503,0.9764275891922609,-0.9528551783845224
593,steered,10.0,The image shows,Describe this image:\nA skiier turns around to wave at the camera as she makes it down the path.\n\nThe image shows,A skiier turns around to wave at the camera as she makes it down the path.,spatial,3.3324754769796976,9.999483193784329,0.5553223057303693,0.44467769426963066,0.11064461146073867
594,steered,10.0,The image shows,Describe this image:\nA person riding a skateboard up the side of a ramp.\n\nThe image shows,A person riding a skateboard up the side of a ramp.,spatial,3.176025741971927,9.999179480603178,0.7197000765000954,0.2802999234999045,0.43940015300019086
595,steered,10.0,The image shows,Describe this image:\nA small and large sheep are on green grass.\n\nThe image shows,A small and large sheep are on green grass.,descriptive,2.6196291916559256,9.999304269750395,0.027744217650903624,0.9722557823490963,-0.9445115646981926
596,steered,10.0,The image shows,Describe this image:\nA large white bus sitting in a dark parking lot.\n\nThe image shows,A large white bus sitting in a dark parking lot.,descriptive,2.6091394996184594,9.999098055407266,0.09697378488062004,0.9030262151193797,-0.8060524302387597
597,steered,10.0,The image shows,Describe this image:\na male in a black shirt a clock and a pink and black kite\n\nThe image shows,a male in a black shirt a clock and a pink and black kite,descriptive,2.4686481752867273,9.999385434741132,0.5476062806638426,0.45239371933615713,0.09521256132768552
598,steered,10.0,The image shows,Describe this image:\na brown black and white dog is holding a frisbee\n\nThe image shows,a brown black and white dog is holding a frisbee,descriptive,2.5781296224408194,9.999095312316681,0.09840500978638012,0.9015949902136194,-0.8031899804272393
599,steered,10.0,The image shows,Describe this image:\na group of elephants walking next to  hole of water with trees in the background\n\nThe image shows,a group of elephants walking next to  hole of water with trees in the background,spatial,3.071206473425568,9.999855813681219,0.7107684740207585,0.28923152597924184,0.42153694804151665
600,steered,10.0,The image shows,Describe this image:\nA close up of an elephant's eye and its surrounding area\n\nThe image shows,A close up of an elephant's eye and its surrounding area,spatial,3.082515175523441,9.999536239548505,0.9814201622951737,0.018579837704826054,0.9628403245903476
601,steered,10.0,The image shows,Describe this image:\nA large kitchen with white counter tops and wooden cupboards and a wooden floor and a white porcelain sink.\n\nThe image shows,A large kitchen with white counter tops and wooden cupboards and a wooden floor and a white porcelain sink.,descriptive,2.1583525074018373,9.999069387361903,0.409948956668592,0.5900510433314081,-0.18010208666281613
602,steered,10.0,The image shows,Describe this image:\nA very large bright yellow bus with two levels.\n\nThe image shows,A very large bright yellow bus with two levels.,descriptive,2.573664606708653,9.998898462425728,0.04107338408698662,0.9589266159130134,-0.9178532318260268
603,steered,10.0,The image shows,Describe this image:\nA small yellow stuffed animal with a pink mouth.\n\nThe image shows,A small yellow stuffed animal with a pink mouth.,descriptive,2.4284395433111556,9.999133644252716,0.016110982961714496,0.9838890170382859,-0.9677780340765714
604,steered,10.0,The image shows,Describe this image:\nA man holding up two ripe bananas in front of a house.\n\nThe image shows,A man holding up two ripe bananas in front of a house.,spatial,3.1139260028981814,9.999057187252788,0.6950304404080052,0.3049695595919949,0.3900608808160103
605,steered,10.0,The image shows,Describe this image:\nPeople standing around a fruit stand with bananas hanging down.\n\nThe image shows,People standing around a fruit stand with bananas hanging down.,spatial,3.0477671877574446,9.999411974002587,0.5952231665907005,0.40477683340929954,0.19044633318140097
606,steered,10.0,The image shows,Describe this image:\nA boy is next to a dog and holding up a book.\n\nThe image shows,A boy is next to a dog and holding up a book.,spatial,3.055478719752824,9.999470165248212,0.5402928242584767,0.45970717574152353,0.08058564851695316
607,steered,10.0,The image shows,Describe this image:\na close up of a pizza cutter next to a pizza pie.\n\nThe image shows,a close up of a pizza cutter next to a pizza pie.,spatial,3.1996251852200133,9.999427446354538,0.9932123248648999,0.006787675135100682,0.9864246497297992
608,steered,10.0,The image shows,Describe this image:\nA group of people standing next to each other in front of a mirror.\n\nThe image shows,A group of people standing next to each other in front of a mirror.,spatial,3.504124916512164,9.99939675579004,0.967623326075936,0.03237667392406379,0.9352466521518723
609,steered,10.0,The image shows,Describe this image:\nA black and white image of a large building\n\nThe image shows,A black and white image of a large building,descriptive,2.5353944422148236,9.999039143297635,0.05607174795218185,0.943928252047818,-0.8878565040956362
610,steered,10.0,The image shows,Describe this image:\nA little zebra playing around inside an enclosure at the zoo.\n\nThe image shows,A little zebra playing around inside an enclosure at the zoo.,spatial,2.9369425659021156,9.999523817263988,0.08976385674875663,0.910236143251243,-0.8204722865024864
611,steered,10.0,The image shows,Describe this image:\nA silver and white fire hydrant stands before a yellow building.\n\nThe image shows,A silver and white fire hydrant stands before a yellow building.,descriptive,2.6011698392204896,9.999270292511351,0.4544919500700526,0.5455080499299478,-0.09101609985989523
612,steered,10.0,The image shows,"Describe this image:\nThe brown, white, and black dog holds a Frisbee in it's mouth.\n\nThe image shows","The brown, white, and black dog holds a Frisbee in it's mouth.",descriptive,2.601290358727735,9.999294184915065,0.09862725994086513,0.9013727400591347,-0.8027454801182696
613,steered,10.0,The image shows,Describe this image:\nA boy puts his arm around a brass statue of an animal which is sitting in front of a table and chairs and an escalator.\n\nThe image shows,A boy puts his arm around a brass statue of an animal which is sitting in front of a table and chairs and an escalator.,spatial,2.7999843003147955,9.998678717579113,0.49763415105467834,0.5023658489453215,-0.004731697890643205
614,steered,10.0,The image shows,"Describe this image:\nA pair of red scissors, red box cutter, and a red handled knife.\n\nThe image shows","A pair of red scissors, red box cutter, and a red handled knife.",descriptive,2.626935774430418,9.999432249651058,0.7145661735355144,0.2854338264644855,0.42913234707102893
615,steered,10.0,The image shows,Describe this image:\nA person with a side bag and an umbrella walking down the street. \n\nThe image shows,A person with a side bag and an umbrella walking down the street. ,spatial,2.9872523061760807,9.99914657793143,0.6879674597717316,0.3120325402282689,0.3759349195434627
616,steered,10.0,The image shows,Describe this image:\nA red and white train drives by huge wind mills.\n\nThe image shows,A red and white train drives by huge wind mills.,descriptive,2.5577849526449343,9.998830240500453,0.054536360887647926,0.9454636391123521,-0.8909272782247042
617,steered,10.0,The image shows,Describe this image:\na red white and black truck some lights and a bush\n\nThe image shows,a red white and black truck some lights and a bush,descriptive,2.4510393202544187,9.9992658431714,0.022619456875197612,0.9773805431248022,-0.9547610862496045
618,steered,10.0,The image shows,Describe this image:\nTwo zebras are grazing together side by side\n\nThe image shows,Two zebras are grazing together side by side,spatial,2.9533131498851573,9.998988984604175,0.9024352758191747,0.09756472418082499,0.8048705516383498
619,steered,10.0,The image shows,Describe this image:\na white bedroom a bed a brown chair and some white drawers\n\nThe image shows,a white bedroom a bed a brown chair and some white drawers,descriptive,2.3425514797286997,9.998962188514595,0.0629365999886949,0.9370634000113056,-0.8741268000226107
620,steered,10.0,The image shows,Describe this image:\nZebras are standing grazing behind a fence near a wall.\n\nThe image shows,Zebras are standing grazing behind a fence near a wall.,spatial,2.8684356338461283,9.998986736015748,0.7013900981875312,0.29860990181246766,0.4027801963750635
621,steered,10.0,The image shows,Describe this image:\nA large kitchen with many brown cabinets and brown flooring\n\nThe image shows,A large kitchen with many brown cabinets and brown flooring,descriptive,2.2948998122072677,9.999310877608169,0.17830069602927956,0.8216993039707201,-0.6433986079414405
622,steered,10.0,The image shows,Describe this image:\nMan sitting in front of plate with knife and fork in hand in a restaurant with another plate on the opposite side of the table.\n\nThe image shows,Man sitting in front of plate with knife and fork in hand in a restaurant with another plate on the opposite side of the table.,spatial,3.0864485867230753,9.99944402237288,0.8468295283245943,0.15317047167540543,0.6936590566491889
623,steered,10.0,The image shows,Describe this image:\nOne Zebra is standing near the edge while another is off in the background. \n\nThe image shows,One Zebra is standing near the edge while another is off in the background. ,spatial,2.884716485103711,9.998923853705342,0.9208617923263113,0.07913820767368931,0.841723584652622
624,steered,10.0,The image shows,Describe this image:\nA black and white cat illuminated by light in a dark room.\n\nThe image shows,A black and white cat illuminated by light in a dark room.,descriptive,2.532429244765682,9.998980980102079,0.08873482237402948,0.9112651776259707,-0.8225303552519412
625,steered,10.0,The image shows,Describe this image:\nsome people sitting on a brown couch and a black and brown dog\n\nThe image shows,some people sitting on a brown couch and a black and brown dog,descriptive,2.7410356433878067,9.999209209060608,0.526117247733382,0.4738827522666184,0.052234495466763564
626,steered,10.0,The image shows,Describe this image:\nA black-and-white cat perches on the basin of a sink in a colorful bathroom.\n\nThe image shows,A black-and-white cat perches on the basin of a sink in a colorful bathroom.,descriptive,2.5704933831873937,9.998892568763905,0.15674930034635112,0.8432506996536492,-0.686501399307298
627,steered,10.0,The image shows,Describe this image:\nA man riding skis down the side of a snow covered slope.\n\nThe image shows,A man riding skis down the side of a snow covered slope.,spatial,3.058657995787363,9.999504055894057,0.5704124412476911,0.4295875587523091,0.140824882495382
628,steered,10.0,The image shows,Describe this image:\nA shack next to a river with a bell on the side of it .\n\nThe image shows,A shack next to a river with a bell on the side of it .,spatial,2.7658043891405804,9.999090311097525,0.6343745774077014,0.3656254225922991,0.26874915481540235
629,steered,10.0,The image shows,Describe this image:\nOne black laptop and one white laptop sitting on a white clothed table.\n\nThe image shows,One black laptop and one white laptop sitting on a white clothed table.,descriptive,2.3961395810087813,9.998948696776129,0.3262487785943992,0.6737512214056004,-0.3475024428112012
630,steered,10.0,The image shows,Describe this image:\nA sitting in front of some bananas holding up some bills.\n\nThe image shows,A sitting in front of some bananas holding up some bills.,spatial,2.957364339134165,9.999031699486906,0.6614001094997397,0.3385998905002603,0.3228002189994794
631,steered,10.0,The image shows,Describe this image:\na close up of three people with skis near by\n\nThe image shows,a close up of three people with skis near by,spatial,3.14209786891518,9.99922076578839,0.9924733697188884,0.0075266302811128356,0.9849467394377756
632,steered,10.0,The image shows,Describe this image:\nPerson standing at a crosswalk holding a bright yellow and white umbrella.\n\nThe image shows,Person standing at a crosswalk holding a bright yellow and white umbrella.,descriptive,3.0852982886166567,9.999522417869626,0.629667745617904,0.37033225438209594,0.259335491235808
633,steered,10.0,The image shows,"Describe this image:\nA small, brown dog holds a green toy in his mouth as he runs in the dirt.\n\nThe image shows","A small, brown dog holds a green toy in his mouth as he runs in the dirt.",descriptive,2.8190936706088032,9.998776458815097,0.028973757842970523,0.9710262421570288,-0.9420524843140583
634,steered,10.0,The image shows,Describe this image:\nA close up image of the top part of a banana.\n\nThe image shows,A close up image of the top part of a banana.,spatial,2.98771593370272,9.999189893681777,0.911838958597777,0.0881610414022233,0.8236779171955537
635,steered,10.0,The image shows,Describe this image:\nA person going down the side of a half-pipe on a skateboard.\n\nThe image shows,A person going down the side of a half-pipe on a skateboard.,spatial,3.0371419713673653,9.999435920243156,0.7442465484713119,0.2557534515286883,0.4884930969426236
636,steered,10.0,The image shows,Describe this image:\nA close up of a bowl of variously colored cauliflower.\n\nThe image shows,A close up of a bowl of variously colored cauliflower.,spatial,2.8057815985270063,9.999039069177961,0.9396784279180691,0.06032157208193112,0.879356855836138
637,steered,10.0,The image shows,Describe this image:\nA brown and white dog sitting in a black leather chair.\n\nThe image shows,A brown and white dog sitting in a black leather chair.,descriptive,2.3504798731417065,9.998503798454847,0.21126023809431127,0.7887397619056891,-0.5774795238113778
638,steered,10.0,The image shows,Describe this image:\nOrange and white cat sitting on a stair looking at black shoes. \n\nThe image shows,Orange and white cat sitting on a stair looking at black shoes. ,descriptive,2.4743199799182864,9.999287861241033,0.03784103011280733,0.962158969887193,-0.9243179397743856
639,steered,10.0,The image shows,Describe this image:\na close up of a street sign with trees in the background\n\nThe image shows,a close up of a street sign with trees in the background,spatial,3.0495803327395947,9.999377785219554,0.9150607409998585,0.08493925900014221,0.8301214819997162
640,steered,10.0,The image shows,Describe this image:\nTwo ovens are stacked up in the frame work of the kitchen with a microwave next to bottom one.\n\nThe image shows,Two ovens are stacked up in the frame work of the kitchen with a microwave next to bottom one.,spatial,3.02105984179958,9.999169212882617,0.9355974523996562,0.06440254760034395,0.8711949047993123
641,steered,10.0,The image shows,Describe this image:\nWomen with short white skirts and black tops carrying umbrellas together in the street.\n\nThe image shows,Women with short white skirts and black tops carrying umbrellas together in the street.,descriptive,2.804207820512598,9.998536061067941,0.6532104593150018,0.34678954068499795,0.3064209186300038
642,steered,10.0,The image shows,Describe this image:\nA black and white image of a farmer with small children.\n\nThe image shows,A black and white image of a farmer with small children.,descriptive,2.644997321065424,9.998951695912286,0.6234146963417339,0.3765853036582661,0.24682939268346776
643,steered,10.0,The image shows,Describe this image:\na black and white cat sitting on a black suitcase\n\nThe image shows,a black and white cat sitting on a black suitcase,descriptive,2.592702897073795,9.999168239347481,0.016769522139674566,0.9832304778603249,-0.9664609557206504
644,steered,10.0,The image shows,Describe this image:\nclose up of a stuffed teddy bear laying down\n\nThe image shows,close up of a stuffed teddy bear laying down,spatial,3.0529299306787863,9.999347478131535,0.9989115751041814,0.0010884248958181154,0.9978231502083633
645,steered,10.0,The image shows,Describe this image:\nClose-up picture of the side of a dog's face.\n\nThe image shows,Close-up picture of the side of a dog's face.,spatial,3.2044163540552626,9.999194262442773,0.9865323000922712,0.013467699907727646,0.9730646001845435
646,steered,10.0,The image shows,Describe this image:\nA black and brown dog laying on a green blanket.\n\nThe image shows,A black and brown dog laying on a green blanket.,descriptive,2.4026330892403847,9.999168762568917,0.10500145961014261,0.8949985403898569,-0.7899970807797143
647,steered,10.0,The image shows,"Describe this image:\nA red, orange and yellow truck loaded with logs.\n\nThe image shows","A red, orange and yellow truck loaded with logs.",descriptive,2.5825475686140367,9.999176048048202,0.05332776695570586,0.9466722330442944,-0.8933444660885885
648,steered,10.0,The image shows,Describe this image:\nA large long white truck on a city road.\n\nThe image shows,A large long white truck on a city road.,descriptive,2.584127026651071,9.999075180148548,0.1496914239474172,0.850308576052583,-0.7006171521051658
649,steered,10.0,The image shows,Describe this image:\nA brown and white dog playing with a red frisbee\n\nThe image shows,A brown and white dog playing with a red frisbee,descriptive,2.614426490233721,9.999327899072458,0.08501389528528977,0.9149861047147102,-0.8299722094294204
650,steered,10.0,The image shows,"Describe this image:\nA brown bear in long, green grass by water\n\nThe image shows","A brown bear in long, green grass by water",descriptive,2.7732507566092495,9.99922906163528,0.028494908160647106,0.971505091839352,-0.9430101836787048
651,steered,10.0,The image shows,Describe this image:\nA large blue and white bus on a road.\n\nThe image shows,A large blue and white bus on a road.,descriptive,2.5854317825762703,9.9991323199409,0.06622545740000986,0.9337745425999902,-0.8675490851999803
652,steered,10.0,The image shows,Describe this image:\nA bear is next to a body of water outside.\n\nThe image shows,A bear is next to a body of water outside.,spatial,2.9876834721349876,9.998887812554104,0.8083741331243846,0.1916258668756146,0.61674826624877
653,steered,10.0,The image shows,Describe this image:\nA brown and white cow in a field of grass and yellow flowers.\n\nThe image shows,A brown and white cow in a field of grass and yellow flowers.,descriptive,2.3849546777045365,9.998932613911528,0.16269361062928833,0.8373063893707118,-0.6746127787414234
654,steered,10.0,The image shows,Describe this image:\nThe horse trots across the meadow as his darker compatriot follows behind.\n\nThe image shows,The horse trots across the meadow as his darker compatriot follows behind.,spatial,2.948099374941785,9.99899042491733,0.858225411647575,0.14177458835242443,0.7164508232951506
655,steered,10.0,The image shows,"Describe this image:\nA red, white and green colored fire hydrant.\n\nThe image shows","A red, white and green colored fire hydrant.",descriptive,2.4338688351403275,9.999028017310797,0.10787136374600607,0.8921286362539942,-0.7842572725079882
656,steered,10.0,The image shows,Describe this image:\ntwo people entering a large blue and yellow bus.\n\nThe image shows,two people entering a large blue and yellow bus.,descriptive,2.957621727916214,9.999094196686674,0.8497548422161663,0.15024515778383413,0.6995096844323321
657,steered,10.0,The image shows,Describe this image:\na close up of a person wearing a suit and tie \n\nThe image shows,a close up of a person wearing a suit and tie ,spatial,2.933246668196247,9.999395869422436,0.9949474486290649,0.005052551370935557,0.9898948972581294
658,steered,10.0,The image shows,Describe this image:\ntwo people are wearing black and are carrying a black and a red umbrella\n\nThe image shows,two people are wearing black and are carrying a black and a red umbrella,descriptive,2.821803503364569,9.998923615726632,0.5668876209357039,0.4331123790642962,0.13377524187140766
659,steered,10.0,The image shows,Describe this image:\nA close up of a baby zebra playing with an adult zebra.\n\nThe image shows,A close up of a baby zebra playing with an adult zebra.,spatial,2.9631666184089642,9.999261542333624,0.9300331268494516,0.06996687315054714,0.8600662536989044
660,steered,10.0,The image shows,Describe this image:\na close up of two giraffes near one another \n\nThe image shows,a close up of two giraffes near one another ,spatial,3.2878291901358443,9.998972340078979,0.9969380829256315,0.0030619170743686587,0.9938761658512628
661,steered,10.0,The image shows,Describe this image:\nThe huge adult elephant is standing in tall brown grass.\n\nThe image shows,The huge adult elephant is standing in tall brown grass.,descriptive,2.529913657540949,9.999111368054365,0.05261114641458937,0.9473888535854109,-0.8947777071708215
662,steered,10.0,The image shows,Describe this image:\nTwo zebras stand side by side and face the camera.\n\nThe image shows,Two zebras stand side by side and face the camera.,spatial,2.9569769092996063,9.99888172905875,0.9395596927723444,0.06044030722765542,0.879119385544689
663,steered,10.0,The image shows,Describe this image:\nA woman walking down a dirt walkway next to a cow.\n\nThe image shows,A woman walking down a dirt walkway next to a cow.,spatial,2.981236815932691,9.999228297945397,0.7801670436571154,0.21983295634288474,0.5603340873142306
664,steered,10.0,The image shows,Describe this image:\nA jet airplane is flying through the sky just above the highway as a group of cars stay to the left side of the road.\n\nThe image shows,A jet airplane is flying through the sky just above the highway as a group of cars stay to the left side of the road.,spatial,2.92695528775749,9.99925853664617,0.8598441564559401,0.14015584354406038,0.7196883129118797
665,steered,10.0,The image shows,Describe this image:\nA small brown and black dog plays with his toy on the floor.\n\nThe image shows,A small brown and black dog plays with his toy on the floor.,descriptive,2.6353329469894593,9.998942822258437,0.03282279983857408,0.9671772001614262,-0.9343544003228521
666,steered,10.0,The image shows,Describe this image:\na red white and black truck and its driver\n\nThe image shows,a red white and black truck and its driver,descriptive,2.571879271312894,9.999077575648808,0.05276037270932417,0.9472396272906759,-0.8944792545813517
667,steered,10.0,The image shows,Describe this image:\na black orange and white cat  and a music keyboard\n\nThe image shows,a black orange and white cat  and a music keyboard,descriptive,2.4602454771201505,9.999437224932237,0.03174083321683361,0.9682591667831669,-0.9365183335663333
668,steered,10.0,The image shows,Describe this image:\nA black and white photograph of a city square\n\nThe image shows,A black and white photograph of a city square,descriptive,2.5602736732757077,9.998904787422433,0.16425263800394674,0.8357473619960534,-0.6714947239921066
669,steered,10.0,The image shows,Describe this image:\nan orange and white cat is lying on a black suitcase\n\nThe image shows,an orange and white cat is lying on a black suitcase,descriptive,2.5260629230375935,9.998886489581224,0.19515398824025904,0.8048460117597405,-0.6096920235194814
670,steered,10.0,The image shows,Describe this image:\na brown and white cat staring off with pretty green eyes.\n\nThe image shows,a brown and white cat staring off with pretty green eyes.,descriptive,2.4983281002498803,9.9988197294245,0.15545790537724802,0.8445420946227518,-0.6890841892455037
671,steered,10.0,The image shows,Describe this image:\nA kitchen with a center island next to a stove top oven.\n\nThe image shows,A kitchen with a center island next to a stove top oven.,spatial,2.716758814904268,9.99918740997924,0.7683742882093044,0.23162571179069558,0.5367485764186088
672,steered,10.0,The image shows,Describe this image:\nA man in a white pants and a white shirt and colorful tie.\n\nThe image shows,A man in a white pants and a white shirt and colorful tie.,descriptive,2.5188684025218655,9.999109843921925,0.4762901822415115,0.5237098177584887,-0.0474196355169772
673,steered,10.0,The image shows,Describe this image:\nthere is a small white and red plane in a garage\n\nThe image shows,there is a small white and red plane in a garage,descriptive,2.64409978770753,9.999120305980767,0.18357736027368504,0.8164226397263143,-0.6328452794526294
674,steered,10.0,The image shows,Describe this image:\nSmall herd of cows grazing in the sun on a very bright green hill.\n\nThe image shows,Small herd of cows grazing in the sun on a very bright green hill.,descriptive,2.7049871909119627,9.99927178292699,0.0098030571168596,0.9901969428831392,-0.9803938857662796
675,steered,10.0,The image shows,Describe this image:\nMany horses graze close together at day break.\n\nThe image shows,Many horses graze close together at day break.,spatial,3.004106711322547,9.999210254084527,0.6762268551019012,0.32377314489809905,0.3524537102038021
676,steered,10.0,The image shows,Describe this image:\nA close up view of a zebra is shown in the grass.\n\nThe image shows,A close up view of a zebra is shown in the grass.,spatial,2.4501803297360123,9.999325541747485,0.9668126373388064,0.03318736266119379,0.9336252746776126
677,steered,10.0,The image shows,Describe this image:\nBaby bear cub up in a tree while mom and another cub are below.\n\nThe image shows,Baby bear cub up in a tree while mom and another cub are below.,spatial,3.09071545148723,9.999658920850798,0.3892450189580445,0.6107549810419555,-0.221509962083911
678,steered,10.0,The image shows,Describe this image:\nA large clean bathroom with modern fixtures and a large shower with glass doors.\n\nThe image shows,A large clean bathroom with modern fixtures and a large shower with glass doors.,descriptive,2.534025420357542,9.998629572923004,0.15046931483339754,0.8495306851666022,-0.6990613703332047
679,steered,10.0,The image shows,Describe this image:\nclock on the side of road outside near a tree\n\nThe image shows,clock on the side of road outside near a tree,spatial,2.8781224586636176,9.999217810627076,0.6399510576124747,0.3600489423875256,0.2799021152249491
680,steered,10.0,The image shows,Describe this image:\nSmall children play baseball with the yellow team in the field and the green team hitting.\n\nThe image shows,Small children play baseball with the yellow team in the field and the green team hitting.,descriptive,2.922390557023856,9.999023445454657,0.0010993189370222245,0.9989006810629776,-0.9978013621259554
681,steered,10.0,The image shows,Describe this image:\na close up of a banana on top of a plastic container \n\nThe image shows,a close up of a banana on top of a plastic container ,spatial,3.0858391046161557,9.999432067147653,0.9765754528253094,0.023424547174690405,0.953150905650619
