text,vision_label,_id,is_neutral
A large white and blue airplane flying through a blue sky.,descriptive,1570,False
The outside of the South Street City Oven and Grill along with its clock. ,spatial,1571,False
a a close up ofa zebra in a field with a building in the background ,spatial,1572,False
a close up of a pizza with a fountain in the background,spatial,1573,False
a close up of a street sign with a sky background,spatial,1574,False
A room with a couch up close and a table in the background.,spatial,1575,False
A close up of a crosswalk sign in the middle of the road.,spatial,1576,False
"A man wearing a bright yellow shirt, black shorts and white cap getting ready to hit the tennis ball with his racket.",descriptive,1577,False
Two pizzas in boxes side by side with plastic stand in middle of each.,spatial,1578,False
a close up of a remote control with a blurry background,spatial,1579,False
a close up of a pitcher and a vase with a flower inside,spatial,1580,False
"A man at the beach flies a red, white and blue kite.",descriptive,1581,False
The TV is close to the dresser which is close to the window.,spatial,1582,False
four different suitcases red blue brown and black colors,descriptive,1583,False
"Two double decker buses proceed down the street, side by side.",spatial,1584,False
A close up of a sign with the ocean in the background.,spatial,1585,False
An old man holding a large blue and white surfboard.,descriptive,1586,False
A surfboard propped up on the sand at a beach in front of buildings and a surfer walking by along the water.,spatial,1587,False
a cheese pizza on a white plate with red green and black toppings,descriptive,1588,False
some light brown and dark brown and black and white goats,descriptive,1589,False
A small blue and yellow bathroom with a bidet.,descriptive,1590,False
"The large plane is painted orange, blue, green and red.",descriptive,1591,False
A dirty red fire hydrant sitting in a dark room,descriptive,1592,False
a close up of a street sign in front of a building,spatial,1593,False
"A green, white, and red airplane is being loaded.",descriptive,1594,False
A dog is crouched down beside a toilet looking up at the paper.,spatial,1595,False
A close up of a horse on the beach with people in the background.,spatial,1596,False
some white black blue and red signs and a building,descriptive,1597,False
Top down view of the inside of a lego creation.,spatial,1598,False
"A blue, yellow, red and white plane at a fueling station.",descriptive,1599,False
"A blue-green, pea green and tan-green bus driving out of a garage.",descriptive,1600,False
a close up of a horse eating grass near a tree,spatial,1601,False
a close up of a zebras teeth with a horse near by,spatial,1602,False
a close up of a street sign with trees in the background,spatial,1603,False
"A small room features a small bed with a red, white and green blanket while pictures hang on the papered wall.",descriptive,1604,False
A remote control viewed close-up with a television screen in the background. ,spatial,1605,False
"Two elephants from side standing one in front of another in an outdoor natural enclosure with rocks, dirt and trees, and a group of people looking at them in the distance from other side of a wall.",spatial,1606,False
"Dozens of open red,  yellow and green umbrellas.",descriptive,1607,False
"The black, white, and grey dog is jumping to catch a yellow Frisbee.",descriptive,1608,False
A close up of a giraffe from the neck up,spatial,1609,False
an orange black and white cat looking at a white plate and a black and gray cat and a BBQ grill,descriptive,1610,False
a close up of a cat laying on the side of a road ,spatial,1611,False
A close up of a school bus parked on the side of the road.,spatial,1612,False
a close up of a clock near a wall ,spatial,1613,False
Skiers near the top of a ski slope near ski lift.,spatial,1614,False
A train traveling down the train tracks along the country side. ,spatial,1615,False
A white vase with pink flowers and large green stems.,descriptive,1616,False
A small twisted blue and green pitcher with a large handle.,descriptive,1617,False
a close up of a street sign near a city street ,spatial,1618,False
two different buses one is white and blue the other red and white,descriptive,1619,False
A close up of a parking meter on the side of the street.,spatial,1620,False
Several toilets lined up near each other sitting outside.,spatial,1621,False
The surfer with black and blue outfit rides the wave with his blue and white surfboard.,descriptive,1622,False
a close up of a cat laying down ,spatial,1623,False
A small narrow bathroom with white and black flooring,descriptive,1624,False
A close up view of fire hydrant on top of a sidewalk.,spatial,1625,False
a man wearing bright green pants and black coat skiing ,descriptive,1626,False
a close up of a cat on the ground near a nintendo remote,spatial,1627,False
An elephant and it's child walking side by side near a forest of palm trees..,spatial,1628,False
a close up of a street sign with people walking near by,spatial,1629,False
"A living room area features a large window, a white couch, a small table and a large area rug.",descriptive,1630,False
a close up of a cat on top of a bag on the ground,spatial,1631,False
A large body of water with a small sailboat red and white mast,descriptive,1632,False
A blue room with a brown double door and a closet full of clothes with a pink television on a stand.,descriptive,1633,False
A father and son pose together side by side in front of a brick wall.,spatial,1634,False
A close up of a plane passing overhead.,spatial,1635,False
A large brown bear walking through a lush green forest.,descriptive,1636,False
two street signs one is green and white the other brown and white,descriptive,1637,False
a woman wearing a black and white dress is leaning against a silver fire hydrant,descriptive,1638,False
Black and white large cat balloons and a red lizard large balloon.,descriptive,1639,False
A green bed with white bedding in a room with green striped walls.,descriptive,1640,False
a yellow black purple white and blue train and tracks,descriptive,1641,False
It's a black and white photo of a street corner in a large city.,descriptive,1642,False
Two Animals side by side behind a wired fence.,spatial,1643,False
a close up of two cats near one another ,spatial,1644,False
A small bathroom with a blue toilet and a white vanity and black and white tiles.,descriptive,1645,False
"Front diagonal view of twin boys, standing, one holding kite string, looking over their shoulders a kite with three tails low in air, but slight higher than their height,  near them, outside in the grass.",spatial,1646,False
A large gray elephant with huge white tusk.,descriptive,1647,False
Two small white dogs looking out small windows of a building.,descriptive,1648,False
Small child in white shirt holding a white controller. ,descriptive,1649,False
Woman with dark black'blue hair wearing a huge black and white diamond striped tie.,descriptive,1650,False
a close up of a group of zebra standing near one another,spatial,1651,False
some red white and blue planes and men in blue shirts,descriptive,1652,False
a close up of doughnuts on display behind a glass,spatial,1653,False
a giraffe standing close to a fence while people stand around ,spatial,1654,False
two orange green red yellow and black vases,descriptive,1655,False
"A large room features a bed with a red cover, a television set, a black table and a white kitchen area.",descriptive,1656,False
"A guy in a blue shirt, black tie, dark pants and his hands in his pockets.",descriptive,1657,False
a black and white zebra is eating some green grass,descriptive,1658,False
a white pot with orange red purple and white flowers,descriptive,1659,False
Small white bathroom with purple towels and bright lights. ,descriptive,1660,False
A very large blue and white vase sitting on a purple counter.,descriptive,1661,False
A black and white cat eating out of a white coffee cup.,descriptive,1662,False
a close up of people next to a table with plates,spatial,1663,False
a close up of a plate of food near a bottle ,spatial,1664,False
A small boy in a red and white shirt and black cap holding a toothbrush in his mouth.,descriptive,1665,False
A close-up of a clock on the wall with the train plaque below.,spatial,1666,False
Three adult brown and white giraffes and one brown and white baby giraffe,descriptive,1667,False
A close up of someone putting their feet up on a pile of luggage. ,spatial,1668,False
a close up of a fire hydrant on a city side walk,spatial,1669,False
"BLACK, BLUE, WHITE, RED, ORANGE RED AND YELLOW AIRPLANE",descriptive,1670,False
A tall purple vase with purple and pink flowers.,descriptive,1671,False
a close up of sliced apples and bananas near one another,spatial,1672,False
Close up of a bunch of oranges with some on a plate in the background.,spatial,1673,False
a red blue and black tie and a blue shirt and trees,descriptive,1674,False
a white red black and blue truck and a white house,descriptive,1675,False
a white living room with a red lamp and black couch,descriptive,1676,False
One boy in a blue shirt and white pants runs as a boy in white pants and a green shirt holds out a baseball mitt toward him.,descriptive,1677,False
a brown black and white dog and a black cat on a bed,descriptive,1678,False
a large green silver and black machine and windows,descriptive,1679,False
a red and black miniature train engine is pulling a red train car,descriptive,1680,False
"A woman in a colorful outfit is surrounded by yellow, green and orange feathers.",descriptive,1681,False
"A thick evergreen forest marks the boundary of a dark expanse of water, on which rests a long boat with packages at the rear and people to the fore, several holding long oars. ",descriptive,1682,False
Small black and white dog sitting on the floor looking at table. ,descriptive,1683,False
Small boy in green shirt touching a yellow fire hydrant. ,descriptive,1684,False
a male with a black tie and a boy in a red white and black shirt,descriptive,1685,False
Three giraffes spend time near trees while some different animals in the background have their heads behind a rock.,spatial,1686,False
Close up of computer keyboard and bottom of Apple monitor.,spatial,1687,False
"A motorcycle and side car from front diagonal view, on concrete, with two senior men sitting at a table behind, and a walkway park area with trees, flowers, bushes and a gazebo in the background.",spatial,1688,False
"A white, brown and gray long haired cat sitting on a window ledge.",descriptive,1689,False
a black and white photo with two black and white zebras,descriptive,1690,False
A small red and white airplane in an airfield,descriptive,1691,False
some green yellow and red apples in baskets,descriptive,1692,False
"Room with two twin beds made up same way against wall with bedside table to right of each, a table lamp, and a sliding glass door with curtains to one side.",spatial,1693,False
a black brown and white cat an orange leash and a bicycle,descriptive,1694,False
two cats one is black gray and white and the other is orange and white ,descriptive,1695,False
A miniature statue of a gold cupid holding a gold and blue clock.,descriptive,1696,False
"A man with an orange and pink surfboard, a man in a white shirt and jeans and a woman in gray and black with a white surfboard cross a street in the crosswalk.",descriptive,1697,False
This is a black striped neck tie with a white shirt and black jacket. ,descriptive,1698,False
Two peeled carrots next with cut up squash and cut up carrots next to them.,spatial,1699,False
A close up view from behind a baseball player at home plate.,spatial,1700,False
A bathroom with pink walls and a white and brown toilet.,descriptive,1701,False
some brown white and black cows water and grass,descriptive,1702,False
"Sheep, one in mixed brown and white fleece and long horns, the other in beige fleece grazing on grass.",descriptive,1703,False
Small clean white kitchen area with dark appliances.,descriptive,1704,False
A brown and white dog chasing a blue and yellow frisbee.,descriptive,1705,False
a close up of many different items on table with a cloth on top,spatial,1706,False
some people walk down a side walk in front of some buildings,spatial,1707,False
"A green, red, white and blue train in on the train track.",descriptive,1708,False
A large brown and yellow bathroom trimmed in pink.,descriptive,1709,False
"A man parasailing with a bright red, orange, and yellow sail on the ocean.",descriptive,1710,False
Four zebra are standing close together beside a tree.,spatial,1711,False
Motorcycles are lined up outside along the street. ,spatial,1712,False
A brown tie with yellow spots matched with a grey vest and a white shirt.,descriptive,1713,False
Several elephants in the water with one up close standing next to a trainer ,spatial,1714,False
A girl balancing an over sized tennis ball on a racket while a man and woman walk side by side behind her.,spatial,1715,False
a man in a blue shirt and red hat and a crate of yellow apples,descriptive,1716,False
"The message on the wall is ""Live Laugh Love"", in the clean, ultra-modern office with red, white and black decor.",descriptive,1717,False
a small yellow boat set in the water by large rocks,descriptive,1718,False
a black gray orange and white cat and a white cup ,descriptive,1719,False
"Small living room area with blue carpet, blue couches, and a small fireplace. ",descriptive,1720,False
A group of giraffes roam free on a plain with tall brown grass and green bushes.,descriptive,1721,False
A close up of a stop sign with cars in the background.,spatial,1722,False
Two small white flower vases that are sitting on a brown table.,descriptive,1723,False
A girl in white and black clothes riding a large black house.,descriptive,1724,False
"A small blue, brown and white bird sitting on a branch.",descriptive,1725,False
People standing near two furry dogs close to a rail.,spatial,1726,False
a close up of a bed with a laptop near by,spatial,1727,False
a close up of dog and a dog near a stuffed animal ,spatial,1728,False
"A blue, green, black and white shuttle bus and cars on road",descriptive,1729,False
a close up of a train on a track with trees in the background,spatial,1730,False
A long stem yellow rose set in a tall blue vase,descriptive,1731,False
"A bathroom with a toilet, small red trash can and green slippers. ",descriptive,1732,False
some buses green yellow red white and blue colors,descriptive,1733,False
A large red double decker bus driving past tall buildings.,descriptive,1734,False
a boy a red ball and a red and white fire hydrant,descriptive,1735,False
A lone bench next to a trail high up on a hill side.,spatial,1736,False
some red white yellow and blue buses and some buildings,descriptive,1737,False
A colorful purse with a black strap atop a red shelf.,descriptive,1738,False
A close up of the top of a toothbrush.,spatial,1739,False
a person close top a fence with many sheep,spatial,1740,False
"A red and white sign against a gray wall, a clock is also attached to the gray building.",descriptive,1741,False
"Side view of a man standing by and elephant with trunk raised to two women standing together on deck at top of stairs, outside.",spatial,1742,False
A stove top oven sitting below a window near a table.,spatial,1743,False
"A kitchen contains black countertops, brown cabinets, and a red and white tile blacksplash.",descriptive,1744,False
A black and white cat sits with an open black and green purse.,descriptive,1745,False
a light gray vase and some purple red and yellow flowers,descriptive,1746,False
Two laptops side by side with earphones in between.,spatial,1747,False
A woman on the beach area with a kite in front of her and people on the rock jetty behind her in the far distance.,spatial,1748,False
A small red apple and a orange on a white surface.,descriptive,1749,False
A man sitting back in a chair with his hand up in front of a laptop next to a woman. ,spatial,1750,False
An upside down picture where the only right side up thing is a sign.,spatial,1751,False
"A small brown, black and white dog is attached to a leash as it wears a costume.",descriptive,1752,False
A living room with a blue and white wall paper surround a purple and white couch.,descriptive,1753,False
A small black and white cow standing in the dark.,descriptive,1754,False
A bus traveling down a street next to a person walking across a street.,spatial,1755,False
A small green vase displays some small yellow blooms.,descriptive,1756,False
"Tourists stand on the side of a road outside of their bus, which has a stopped Jeep in front of it.",spatial,1757,False
A bus driving down a road next to a truck  near a forest of palm trees.,spatial,1758,False
"white airplane with yellow, pink and purple stripes",descriptive,1759,False
A close up of a tennis ball on the court with tennis players in the background.,spatial,1760,False
close up of two bears close to one another,spatial,1761,False
"A green, gold and white motorized airplane sitting in a large warehouse.",descriptive,1762,False
a black gold and white clock and two elevator doors,descriptive,1763,False
Vase with flowers make up the center piece for the table in front of the window,spatial,1764,False
A man stands next to a homemade sign with a bunch of cyclists standing around in the background next to their bicycles,spatial,1765,False
"A brown vase filled with yellow, purple and pink flowers on a table.",descriptive,1766,False
Large black and white dog lying comfortable on brown couch.,descriptive,1767,False
Black and white photo of old fashioned buses in a town square.,descriptive,1768,False
a street some light poles a blue bridge and a gray white and orange pole,descriptive,1769,False
A large red bus traveling past a small white van on a street.,descriptive,1770,False
"A red, yellow and blue fire hydrant sits by the road in the dark.",descriptive,1771,False
Two cows stand close to a fence near a fire hydrant.,spatial,1772,False
A group of workers standing near wet cement near the side walk.,spatial,1773,False
Cows have lined up close together near a wooden fence.,spatial,1774,False
a close up of people in a bus near windows on a dirt road,spatial,1775,False
a yellow fire hydrant sitting in the a small patch of green grass,descriptive,1776,False
"A room that appears small, bleak and barren holds a low bed with a quilt, a window with  blinds, and a small T.V.on a tiny stand.",descriptive,1777,False
A train traveling down tracks next to a rural country side.,spatial,1778,False
Two women standing up next to a cake that has fresh fruit on top and one of the women holding a knife and cutting the cake.,spatial,1779,False
a close up of a basket or bucket near a bath tub,spatial,1780,False
A man in a blue stripped dress shirt and a black and gold tie smiling. ,descriptive,1781,False
People standing outside near a parking lot  with ski equipment around them.,spatial,1782,False
Clock on outside of tower top with birds flying in the background,spatial,1783,False
A man too close to a TV playing a video game and a laptop screen glaring in the foreground.,spatial,1784,False
The truck is coming down the street and it has a motorcycle behind it and a bicycle beside it.,spatial,1785,False
man holding up phone close to the camera,spatial,1786,False
A small yellow and black toy bus made out of Legos.,descriptive,1787,False
a close up of a cow near a wooden bench in a field,spatial,1788,False
a close up of a person holding a book near a dog,spatial,1789,False
A close up of a TV remote with the TV in the background.,spatial,1790,False
a close up of a person standing up playing nintendo wii,spatial,1791,False
A young man wearing a red hair and red and white neck tie.,descriptive,1792,False
A large blue archway leading to a small blue door.,descriptive,1793,False
a close up of two people sitting close to one another,spatial,1794,False
a close up of a cat laying near a remote control,spatial,1795,False
a close up of a fire hydrant on a street near a fence,spatial,1796,False
a blue and white sign and a red and white sign,descriptive,1797,False
Overhead rail train tracks running side by side.,spatial,1798,False
a close up of a motorcycle parked near others,spatial,1799,False
Garbage left outside of a gate across the street fro homes. ,spatial,1800,False
a male in a brown shirt and a brown and white dog,descriptive,1801,False
Zebra and wildebeest roam on a flat green plain.,descriptive,1802,False
A yellow wall living room with a large and bright white window.  ,descriptive,1803,False
Two men standing outside beside a table that has a birthday cake inside a box. ,spatial,1804,False
a bed with a white bedspread and blue and white pillowcases,descriptive,1805,False
a close up of a nintendo wii console near remotes,spatial,1806,False
A interior door next to balcony with a clock above.,spatial,1807,False
"A group of men all dressed in navy blue, with sashes and silver hoods with red peace symbols on them, take the field.",descriptive,1808,False
a close up of many vases near one another,spatial,1809,False
Black table with white chairs on a dark wood floor.,descriptive,1810,False
a red white and blue one passenger airplane,descriptive,1811,False
a black brown and white cat a window and a white cup,descriptive,1812,False
a white dog in an orange vest and a man in a blue shirt and water,descriptive,1813,False
a brown black and white cat is sitting on a black chair,descriptive,1814,False
a close up of a person standing next to a luggage bag,spatial,1815,False
A young lady holding a pink hook towards a black and white cow.,descriptive,1816,False
a group of young boys standing side by side up against a wall,spatial,1817,False
A knife with a curved silver blade and black handle resting on ground covered with debris.,descriptive,1818,False
a seagull outside at the beach walking right next to the water,spatial,1819,False
a man outside with a baseball bat in his hand with people standing around behind him,spatial,1820,False
"A blue, white, red, orange, and pink passenger bus. ",descriptive,1821,False
A black and white photo of small boats floating in a bay.,descriptive,1822,False
"There is a green arrow, an orange triangle, another green arrow, and a red circle.",descriptive,1823,False
an array of pastries next to five boxes lined up next to each other.,spatial,1824,False
"Four women, two holding open umbrellas; one up and one down, one clapping and one with two fingers up, and one man standing in a row posing for camera on a brick street with shop behind.",spatial,1825,False
Large assortment of vegetables displayed for sale on large round table.,descriptive,1826,False
Vehicles are parked along the left hand side of the street.,spatial,1827,False
A brown and white cow standing on a lush green field.,descriptive,1828,False
a close up of a cows near other cows ,spatial,1829,False
A truck driving down the middle of a street next to a crowd of people.,spatial,1830,False
"A colorful bed with a red, gold, and purple bedspread.",descriptive,1831,False
A solid white cat laying on a blue blanket.,descriptive,1832,False
Close up of a giraffe looking down on a city.,spatial,1833,False
"A giraffe reaches its head past the top of its enclosure to allow a young girl to stroke it, while a woman that is standing in front of several other people looking inside the enclosure takes a picture.  ",spatial,1834,False
A black and white photo of a small airplane in a hangar.,descriptive,1835,False
a close up of banana peels near a drink,spatial,1836,False
A woman is sitting down in front of her laptop as she looks to the side. ,spatial,1837,False
a person far in the background flies a kite down right above some people sitting on a blanket on a beach,spatial,1838,False
"An antenna device that is strapped to the bottom of an aircraft, looking down on trees below.",spatial,1839,False
A close up of an apple next to a knife,spatial,1840,False
"a close up flowers and plants inside of a bowl 
",spatial,1841,False
a close up of a bowl of cereal near oranges,spatial,1842,False
a close up of a sheep standing on dirt ground near rocks,spatial,1843,False
a close up of a grapefruit sliced in half near a knife,spatial,1844,False
A plane is close to the ground near a mountain and trees.,spatial,1845,False
a blue and white boat is docked and some yellow green and red trees,descriptive,1846,False
Up close view of very pretty bird near the water,spatial,1847,False
a close up of a street sign with trees in the background,spatial,1848,False
A person wearing a dark suit with a red striped shirt and solid red tie.,descriptive,1849,False
a close up of a bear in a field near a tree,spatial,1850,False
a close up of a street sign on a pole near buildings,spatial,1851,False
a small boy in an orange shirt on a blue and white belly board,descriptive,1852,False
Two giraffe side by side near some trees.,spatial,1853,False
White dog catching a pink and yellow frizbee.,descriptive,1854,False
a blue and white truck and a red and white truck and people,descriptive,1855,False
Two  cows that are up and close to the camera.,spatial,1856,False
"A simple flower arrangement with red, pink and white tulips.",descriptive,1857,False
a close up of a giraffe near trees,spatial,1858,False
A lady with brown hair and a brown short wearing a pink polka dotted tie.,descriptive,1859,False
"Blue, yellow and green cake on a silver sheet.",descriptive,1860,False
A close-up of a parking meter in front of a station wagon.,spatial,1861,False
A close up of a person holding the top bun of a sandwich.,spatial,1862,False
"A blue-dressed man on a pink and green tennis court has a leg outstretched and both hand on his racquet, as he awaits the approaching tennis ball.  ",descriptive,1863,False
"The single train car is painted black, yellow, and orange. ",descriptive,1864,False
"A tellow, red, white and blue airplane against a blue sky.",descriptive,1865,False
A child is sitting in the sand on a red and blue blanket under a blue and white striped umbrella.,descriptive,1866,False
Two different styles of cell phone being held up side by side.,spatial,1867,False
"A tall, spiral-shaped building with a bright blue and white clock",descriptive,1868,False
A woman looks down as she stands close to a passenger train. ,spatial,1869,False
A small bathroom has a green toilet and vanity with black and white tile.,descriptive,1870,False
A black and white cat sitting in a blue and white lunchbox.,descriptive,1871,False
A large white living room with two brown leather sofas.,descriptive,1872,False
A plate full of gummy bears with a couple of them throwing a string down to lift up two woen below.,spatial,1873,False
A black and white cat on the hood of a white car.,descriptive,1874,False
A black circular vase on a place mat holds a bouquet of pink and white orchids. ,descriptive,1875,False
Looking down a street in New York City with Central Park on the right and buildings on the left.,spatial,1876,False
Close-up side shot of a giraffe looking over a fence.,spatial,1877,False
"A large kite with three orange, white and black fish.",descriptive,1878,False
Two side-by-side parking meters in front of a parked truck.,spatial,1879,False
Beautifully postured white horse carrying man in blue and red uniform,descriptive,1880,False
a close up view of a counter top and microwave and a fridge across the room,spatial,1881,False
A close up view of a lawn sprinkler with a man walking past in the background. ,spatial,1882,False
A man riding a brown and white horse through small trees.,descriptive,1883,False
a close up of a cat at a table with a plate in front of it,spatial,1884,False
a close up of a motorcycle and a person near by,spatial,1885,False
A close up of a woman petting a cow that is tied up.,spatial,1886,False
A black and red soccer team playing against a blue and white soccer team.,descriptive,1887,False
"Bedroom, bed in foreground, background has side table with laptop back and upside down 707 characters labels.  ",spatial,1888,False
A red van driving towards a large white water tower at the end of a street.,descriptive,1889,False
"A counter top with a plate with a fork and few scraps of food and a teddy bear lying on side with arm outstretched on plate near fork, with another plate with an apple and two bowls with produce, a canister and some metal objects.",spatial,1890,False
"Several brown and white cows wear large, black collars as they lay in a grassy meadow.",descriptive,1891,False
A black and gray dog resting in a purple chair.,descriptive,1892,False
"This bear is orange, white and black with a pink ribbon with the word Tokyo on it. ",descriptive,1893,False
A black and white kitchen has red and white lights.,descriptive,1894,False
up close shot of sneaker in the sand with a dog in the background,spatial,1895,False
two buses parked side by side next to a building,spatial,1896,False
"The colorful room is decorated with yellow and blue sheets, curtains, and pillows. ",descriptive,1897,False
"A group of people, two of whom are on horseback, traveling across the grass near another group of people who are sitting in chairs near umbrellas.",spatial,1898,False
a close up of a street sign with buildings in the background,spatial,1899,False
A large triangular kite is flying over a circular octopus shaped kite as people walk toward the beach. ,descriptive,1900,False
a close up of a dog in a car in between the front seats,spatial,1901,False
Two boats are docked near the side of a water way while several people are on the grass beside them.,spatial,1902,False
A glass with a lady bunched up holding her legs and head tilted with a with candle on the side and lights in the background.,spatial,1903,False
a close up of street signs with a sky background ,spatial,1904,False
Two women riding on top of horses looking to their left side.,spatial,1905,False
a train going down a track close to the side of a hill,spatial,1906,False
a close up of a tooth brush in a cup near tooth paste,spatial,1907,False
"Two plush teddy bears sitting side by side, one has a bow around its neck",spatial,1908,False
A fluffy white dog sleeping on a couch wearing a red and white bow tie ,descriptive,1909,False
a close up of a cat sitting near many pairs of shoes ,spatial,1910,False
A red and green plate holding a pink cake with frosting.,descriptive,1911,False
a close up of a street sign with a building in the background,spatial,1912,False
a close up of a cat on top of a door ,spatial,1913,False
a blue and yellow motorcycle on the back of a white and blue truck,descriptive,1914,False
Two UPS trucks are parked side by side beside a building. ,spatial,1915,False
Inside a restroom with toilet along side of wall and shower on other side.,spatial,1916,False
a close up of a keyboard on a desk near a mouse ,spatial,1917,False
a close up of three zebras on a field with a desert background,spatial,1918,False
A sleigh style bed frame with blanket and sheets pulled down on one side and the other side is made.,spatial,1919,False
Long red boat on river passing large red bricked building.,descriptive,1920,False
a red white green and black sign some cars and buildings,descriptive,1921,False
A close-up of the cat laying on a couch with the television on in the background.,spatial,1922,False
Close up of a guitar case laying across a bed.,spatial,1923,False
A room with circles painted in the center and several office chairs lined up against the far wall,spatial,1924,False
"A woman in a pink visor, a red shirt and blue pants holding a tennis racket. ",descriptive,1925,False
a gray and black cat is sitting on a black and brown dog,descriptive,1926,False
"Above view of back of a person shoulders up, wearing baseball attire and mitt, holding ball inside the mitt over dirt area.",spatial,1927,False
A surfer is doing a stunt on a surfboard while he rides the wave almost up-side down.,spatial,1928,False
a close up of two sheep behind a fence,spatial,1929,False
a large white bird with long black legs standing on an open oven door and poking it's head in the oven.,descriptive,1930,False
A close-up of the person wearing a hat with umbrellas in the background.,spatial,1931,False
A blue yellow and white motorcycle parked in a wheel locking device,descriptive,1932,False
a close up of many cats near a bowl of milk,spatial,1933,False
A person wearing a black shirt and red sweater wears a black and gray tie,descriptive,1934,False
two cell phones opened  up and placed side by side,spatial,1935,False
a large white and brown horse is standing in a stable,descriptive,1936,False
a black and white cow and some white birds and water,descriptive,1937,False
A close-up of a zebra with a tree in the background.,spatial,1938,False
"Corner of a room with a twin size bed made up, and a man standing in front of a window with closed horizontal blinds, by the bed with his hand on the pillow.",spatial,1939,False
Bikers standing outside beside a building near numerous motorcycles,spatial,1940,False
A dog lying down on a couch next to a nightstand with a wedding picture on top. ,spatial,1941,False
A small bathroom with a black and white shower curtain,descriptive,1942,False
A large brown teddy bear wearing a red and white shirt.,descriptive,1943,False
a close up of a traffic light above a city street ,spatial,1944,False
A group of zebras up close to a camera grazing.,spatial,1945,False
a close up ofa clock on top of a shelf ,spatial,1946,False
A close up of an elephant standing behind a cement wall.,spatial,1947,False
"A black, white and orange cat yawning and shedding it's fur. ",descriptive,1948,False
some brown black and white horses are in their pen,descriptive,1949,False
a close up of two laptops near one another ,spatial,1950,False
A white and brown cat resting on a black chair back.,descriptive,1951,False
A black and gray dog lays on a green and blue plaid blanket.,descriptive,1952,False
a brown black and white dog is looking at a white and orange cat,descriptive,1953,False
A black and white kitty cat sitting in a small sink.,descriptive,1954,False
a neatly made bed with pictures above and chair near the bottom,spatial,1955,False
"From the furthest point, a poorly paved street shows a residence and parked
cars, while to the foreground sits a battered car and right behind it a standing
and a sitting dog, both of them intently examining a sitting cat between them. ",spatial,1956,False
A paraglider hanging from a large blue and yellow kite is suspended over ocean waves.,descriptive,1957,False
A large living room has a beige and brown checkered rug.,descriptive,1958,False
a red white and blue jet is flying in a light blue sky,descriptive,1959,False
"A brick building with yellow doors and shutters leads to a courtyard area with a person bent over one of two pallets with pink pillows, a sitting dog, and a number of long-legged birds.    ",descriptive,1960,False
A pizza sitting on top of a stove top near a frying pan.,spatial,1961,False
"Several people, including a small boy in blue shorts, are on a grassy area while a woman holds a red kite that flies just over the little boy's head.",descriptive,1962,False
Close up of a bear's face in front of some rocks.,spatial,1963,False
Black cat asleep in the corner of a white bed in a white room.,descriptive,1964,False
a red blue yellow green and white double decker bus and buildings,descriptive,1965,False
A dell lap top and an apple laptop side by side on a counter,spatial,1966,False
Large green umbrella over wood and canvas lounge chairs on a white sand beach.,descriptive,1967,False
a very clean house painted brown and white,descriptive,1968,False
a black gray orange and white cat sitting on a bench,descriptive,1969,False
a man wearing a white shirt green tie and green and white plaid shorts,descriptive,1970,False
Cat sitting up on top of papers in front of the computer monitor,spatial,1971,False
A small brown and white dog wearing a white hat.,descriptive,1972,False
A black white photo of a bedroom with a small dog laying on the large bed ,descriptive,1973,False
a black orange and gray cat and a television,descriptive,1974,False
A brown and white dog sits on a chest while a black and white cat sits on the floor nearby.,descriptive,1975,False
A close-up of an animal between a person's leg.,spatial,1976,False
a red white black and red bed spread and a cabinet,descriptive,1977,False
A white wall with a small decoration and a pink and white wall clock,descriptive,1978,False
an extreme close up of a bear near rock formations,spatial,1979,False
Three cows two brown and white and one black and white.,descriptive,1980,False
A large brown dog with a yellow Frisbee in its mouth.,descriptive,1981,False
a zebra up close to a car window with a person taking a photo,spatial,1982,False
Three zebras stand close together next to a building. ,spatial,1983,False
"A man on the beach flying a red, white, and blue kite.",descriptive,1984,False
Bright yellow and red fire hydrant in green yard.,descriptive,1985,False
a close up of a hot dog on a plate with drinks near by,spatial,1986,False
a close up of a knife next to a set of keys and a keyboard,spatial,1987,False
"A tennis player poses, racket in his right hand, left arm behind him.",spatial,1988,False
Cars travel down interstate I-5 are very close to the Seattle/Redmond exit 14.,spatial,1989,False
"A gray, white and brown sheep has long hair blowing in the breeze.",descriptive,1990,False
Close up view of a fire plug along a tree lined city street. ,spatial,1991,False
a close up of a cat near a vase with flowers,spatial,1992,False
a close up of a doughnut near a cup,spatial,1993,False
a red white and blue long bus and buildings,descriptive,1994,False
Small white bathroom with a black-and-white shower curtain. ,descriptive,1995,False
A fighter jet set up outside a building next to a parking lot.,spatial,1996,False
a close up of a bowl of food next to an apple ,spatial,1997,False
A fork near desert sitting on top of a table beside a cup of liquid.,spatial,1998,False
some orange and yellow flowers and an orange umbrella ,descriptive,1999,False
a brown and black horse some green grass and some houses,descriptive,2000,False
a gray and white kitten and a black and white water bowl,descriptive,2001,False
A large black dog laying on a green grass covered field.,descriptive,2002,False
A black and white dog holding a yellow and blue frisbee in it's mouth.,descriptive,2003,False
"Two parade floaties, a blue octopus and a character in a black, red and yellow suit",descriptive,2004,False
A person on snow skis and with ski poles skiing down the side of a snow covered slope with trees in the background.,spatial,2005,False
A small brown and white dog holding a red object in it's mouth.,descriptive,2006,False
A group of cakes sitting side by side on top of a counter.,spatial,2007,False
The motorcycle is parked next to a building close to plastic stools.,spatial,2008,False
